Location_Name,Register_Number,Endpoint_SN,Meter_ID,Meter_SN,Read_Time,Service_Point_Timezone,Read,Read_Unit,Read_Method,Encoder_Read,Flow_Time,Flow_Unit,Flow,Account_ID,Location_ID,Account_Full_Name,Billing_Address_Line1,Billing_Address_Line2,Billing_Address_Line3,Billing_City,Billing_State,Billing_ZIP,Location_Address_Line1,Location_City,Location_State,Location_ZIP,Service_Point_ID,Service_Point_Class_Code,Service_Point_Route,Service_Point_Cycle,Meter_Manufacturer,Meter_Model,Register_Resolution,Register_Unit_Of_Measure,Meter_Size,Meter_Size_Desc,Dials,Service_Point_Latitude,Service_Point_Longitude,Endpoint_Type,Connector Type,Endpoint Status,Battery Level,Signal Strength,Last Comm. Time,Last Gateway Id,Estimated Flag,Current Leak Start Date,Current Leak Rate Per Hour,Backflow (gal/30 days),Supply_Zone_ID,Demand_Zone_ID
South Plant Boiler Make Up,,120733344,34057881,34057881,2023-12,US/Central,5449.59,KGAL,Network,54495900,2023-12,Gallons,184845,98765,98765,South Plant Boiler Make Up,,,,,,,6100 Main Street,Houston,TX,77005,98765-01,,Rice,,Badger,T450,0.1,GAL,3,"3""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Make Up,,120733344,34057881,34057881,2024-01,US/Central,5614.71,KGAL,Network,56147100,2024-01,Gallons,165120,98765,98765,South Plant Boiler Make Up,,,,,,,6100 Main Street,Houston,TX,77005,98765-01,,Rice,,Badger,T450,0.1,GAL,3,"3""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Make Up,,120733344,34057881,34057881,2024-02,US/Central,5743.713,KGAL,Network,57437130,2024-02,Gallons,129003,98765,98765,South Plant Boiler Make Up,,,,,,,6100 Main Street,Houston,TX,77005,98765-01,,Rice,,Badger,T450,0.1,GAL,3,"3""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Make Up,,120733344,34057881,34057881,2024-03,US/Central,5861.26,KGAL,Network,58612600,2024-03,Gallons,117547,98765,98765,South Plant Boiler Make Up,,,,,,,6100 Main Street,Houston,TX,77005,98765-01,,Rice,,Badger,T450,0.1,GAL,3,"3""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Make Up,,120733344,34057881,34057881,2024-04,US/Central,5993.928,KGAL,Network,59939280,2024-04,Gallons,132668,98765,98765,South Plant Boiler Make Up,,,,,,,6100 Main Street,Houston,TX,77005,98765-01,,Rice,,Badger,T450,0.1,GAL,3,"3""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Make Up,,120733344,34057881,34057881,2024-05,US/Central,6135.786,KGAL,Network,61357860,2024-05,Gallons,141858,98765,98765,South Plant Boiler Make Up,,,,,,,6100 Main Street,Houston,TX,77005,98765-01,,Rice,,Badger,T450,0.1,GAL,3,"3""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Make Up,,120733344,34057881,34057881,2024-06,US/Central,6254.48,KGAL,Network,62544800,2024-06,Gallons,118694,98765,98765,South Plant Boiler Make Up,,,,,,,6100 Main Street,Houston,TX,77005,98765-01,,Rice,,Badger,T450,0.1,GAL,3,"3""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2023-07,US/Central,107253.582,KGAL,Network,107253582,2023-07,Gallons,4959269,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2023-08,US/Central,112707.733,KGAL,Network,112707733,2023-08,Gallons,5454151,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2023-09,US/Central,116873.932,KGAL,Network,116873932,2023-09,Gallons,4166199,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2023-10,US/Central,119947.643,KGAL,Network,119947643,2023-10,Gallons,3073711,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2023-11,US/Central,121293.057,KGAL,Network,121293057,2023-11,Gallons,1345414,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2023-12,US/Central,122852.65,KGAL,Network,122852650,2023-12,Gallons,1559593,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2024-01,US/Central,124290.748,KGAL,Network,124290748,2024-01,Gallons,1438098,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2024-02,US/Central,125993.017,KGAL,Network,125993017,2024-02,Gallons,1702269,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2024-03,US/Central,127912.635,KGAL,Network,127912635,2024-03,Gallons,1919618,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2024-04,US/Central,129760.676,KGAL,Network,129760676,2024-04,Gallons,1848041,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2024-05,US/Central,132642.473,KGAL,Network,132642473,2024-05,Gallons,2881797,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
South Plant Water Softener Entering,,120733323,34058986,34058986,2024-06,US/Central,136149.639,KGAL,Network,136149639,2024-06,Gallons,3507166,98769,98769,South Plant Water Softener Entering,,,,,,,6100 Main Street,Houston,TX,77005,98769-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,2024-07,252,,,
Jones College Main,,121287216,50738926,50738926,2023-07,US/Central,4675.735,KGAL,Network,4675735,2023-07,Gallons,76003,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
Jones College Main,,121287216,50738926,50738926,2023-08,US/Central,4991.139,KGAL,Network,4991139,2023-08,Gallons,315404,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
Jones College Main,,121287216,50738926,50738926,2023-09,US/Central,5173.523,KGAL,Network,5173523,2023-09,Gallons,3289,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,1,,,,,
Jones College Main,,121287216,50738926,50738926,2023-09,US/Central,5203.691,KGAL,Network,5203691,2023-09,Gallons,209263,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
Jones College Main,,121287216,50738926,50738926,2023-10,US/Central,5436.321,KGAL,Network,5436321,2023-10,Gallons,232630,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
Jones College Main,,121287216,50738926,50738926,2023-11,US/Central,5485.255,KGAL,Network,5485255,2023-11,Gallons,7758,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,1,,,,,
Jones College Main,,121287216,50738926,50738926,2023-11,US/Central,5632.519,KGAL,Network,5632519,2023-11,Gallons,188440,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
Jones College Main,,121287216,50738926,50738926,2023-12,US/Central,5715.249,KGAL,Network,5715249,2023-12,Gallons,82730,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
Jones College Main,,121287216,50738926,50738926,2024-01,US/Central,5912.114,KGAL,Network,5912114,2024-01,Gallons,17410,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,1,,,,,
Jones College Main,,121287216,50738926,50738926,2024-01,US/Central,5917.488,KGAL,Network,5917488,2024-01,Gallons,184829,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
Jones College Main,,121287216,50738926,50738926,2024-02,US/Central,6137.324,KGAL,Network,6137324,2024-02,Gallons,219836,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
Jones College Main,,121287216,50738926,50738926,2024-03,US/Central,6315.609,KGAL,Network,6315609,2024-03,Gallons,12549,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,1,,,,,
Jones College Main,,121287216,50738926,50738926,2024-03,US/Central,6345.437,KGAL,Network,6345437,2024-03,Gallons,195564,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
Jones College Main,,121287216,50738926,50738926,2024-04,US/Central,6579.667,KGAL,Network,6579667,2024-04,Gallons,7817,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,1,,,,,
Jones College Main,,121287216,50738926,50738926,2024-04,US/Central,6588.676,KGAL,Network,6588676,2024-04,Gallons,235422,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
Jones College Main,,121287216,50738926,50738926,2024-05,US/Central,6624.202,KGAL,Network,6624202,2024-05,Gallons,35090,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
Jones College Main,,121287216,50738926,50738926,2024-05,US/Central,6624.236,KGAL,Network,6624236,2024-05,Gallons,270,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,1,,,,,
Jones College Main,,121287216,50738926,50738926,2024-06,US/Central,6639,KGAL,Network,6639000,2024-06,Gallons,1037,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,1,,,,,
Jones College Main,,121287216,50738926,50738926,2024-06,US/Central,6639.666,KGAL,Network,6639666,2024-06,Gallons,14393,98782,98782,Jones College Main,,,,,,,6100 Main Street,Houston,TX,77005,98782-01,,Rice,,Badger,T2000,1,GAL,6,"6""",9,29.721829,-95.397275,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2023-07,US/Central,7727.9571,KGAL,Network,77279571,2023-07,Gallons,342409.9,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2023-08,US/Central,7862.7606,KGAL,Network,78627606,2023-08,Gallons,134803.5,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2023-09,US/Central,7864.2441,KGAL,Network,78642441,2023-09,Gallons,1483.5,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2023-10,US/Central,7870.8071,KGAL,Network,78708071,2023-10,Gallons,6563,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2023-11,US/Central,7872.5294,KGAL,Network,78725294,2023-11,Gallons,1722.3,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2023-12,US/Central,7873.8108,KGAL,Network,78738108,2023-12,Gallons,1281.4,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2024-01,US/Central,7873.9052,KGAL,Network,78739052,2024-01,Gallons,94.4,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2024-02,US/Central,7873.9973,KGAL,Network,78739973,2024-02,Gallons,92.1,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2024-03,US/Central,7873.9973,KGAL,Network,78739973,2024-03,Gallons,0,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2024-04,US/Central,7873.9973,KGAL,Network,78739973,2024-04,Gallons,0,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2024-05,US/Central,7874.0643,KGAL,Network,78740643,2024-05,Gallons,67,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant Boiler Blowdown Cooling Water,,120733335,50792866,50792866,2024-06,US/Central,7874.089,KGAL,Network,78740890,2024-06,Gallons,24.7,98770,98770,South Plant Boiler Blowdown Cooling Water,,,,,,,6100 Main Street,Houston,TX,77005,98770-01,,Rice,,Badger,T160,0.1,GAL,1.5,"1.5""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
Fondren Fountain North,,120292192,58251037,58251037,2023-07,US/Central,1697.6699,KGAL,Network,16976699,2023-07,Gallons,0,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2023-08,US/Central,1703.8833,KGAL,Network,17038833,2023-08,Gallons,6213.4,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2023-09,US/Central,1703.8833,KGAL,Network,17038833,2023-09,Gallons,0,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2023-10,US/Central,1706.1055,KGAL,Network,17061055,2023-10,Gallons,0,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,1,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2023-10,US/Central,1706.1055,KGAL,Network,17061055,2023-10,Gallons,2222.2,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2023-11,US/Central,1706.1381,KGAL,Network,17061381,2023-11,Gallons,32.6,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2023-12,US/Central,1707.7645,KGAL,Network,17077645,2023-12,Gallons,1626.4,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2024-01,US/Central,1707.7645,KGAL,Network,17077645,2024-01,Gallons,0,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2024-02,US/Central,1716.3249,KGAL,Network,17163249,2024-02,Gallons,8560.4,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2024-03,US/Central,1741.9733,KGAL,Network,17419733,2024-03,Gallons,25648.4,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2024-04,US/Central,1750.4979,KGAL,Network,17504979,2024-04,Gallons,8524.6,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2024-05,US/Central,1752.9626,KGAL,Network,17529626,2024-05,Gallons,2464.7,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2024-06,US/Central,1755.5924,KGAL,Network,17555924,2024-06,Gallons,57.3,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,1,2024-07,8,,,
Fondren Fountain North,,120292192,58251037,58251037,2024-06,US/Central,1756.9496,KGAL,Network,17569496,2024-06,Gallons,3929.7,98762,98762,Fondren Fountain North,,,,,,,6100 Main Street,Houston,TX,77005,98762-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.718163,-95.400696,J,Unspecified,Active,good,good,2024-08,,0,2024-07,8,,,
Fondren Fountain South,,121506641,58251061,58251061,2023-07,US/Central,312.667,KGAL,Network,3126670,2023-07,Gallons,3014,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
Fondren Fountain South,,121506641,58251061,58251061,2023-08,US/Central,323.2178,KGAL,Network,3232178,2023-08,Gallons,10550.8,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
Fondren Fountain South,,121506641,58251061,58251061,2023-09,US/Central,331.9447,KGAL,Network,3319447,2023-09,Gallons,8726.9,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
Fondren Fountain South,,121506641,58251061,58251061,2023-10,US/Central,333.9198,KGAL,Network,3339198,2023-10,Gallons,55.6,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,1,,,,,
Fondren Fountain South,,121506641,58251061,58251061,2023-10,US/Central,335.4267,KGAL,Network,3354267,2023-10,Gallons,3426.4,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
Fondren Fountain South,,121506641,58251061,58251061,2023-11,US/Central,335.4269,KGAL,Network,3354269,2023-11,Gallons,0.2,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
Fondren Fountain South,,121506641,58251061,58251061,2023-12,US/Central,335.4269,KGAL,Network,3354269,2023-12,Gallons,0,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
Fondren Fountain South,,121506641,58251061,58251061,2024-01,US/Central,335.4269,KGAL,Network,3354269,2024-01,Gallons,0,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
Fondren Fountain South,,121506641,58251061,58251061,2024-02,US/Central,335.4269,KGAL,Network,3354269,2024-02,Gallons,0,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
Fondren Fountain South,,121506641,58251061,58251061,2024-03,US/Central,335.4271,KGAL,Network,3354271,2024-03,Gallons,0.2,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
